"","case_id","year2020","continuous_treat","binary_treat","withdraw_school","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","days_ate","religion","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","urban","district","sdate","smonth","syear","real_annual_consump","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","ill_2wks","year_cont","cant_feed_fam"
"1451","311067760043",0,1,1,0,6,7,0,2,4,3,0,0,4,7,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",14,"February",2017,528114.6875,0,0,0,0,-16.648067,35.113616,4,36,13,256,1059,1,2016,1
"1452","311067760047",0,1,1,0,0,7,0,0,2,5,0,0,4,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",15,"February",2017,257439.296875,0,0,0,0,-16.648067,35.113616,4,36,13,256,1060,1,2016,0
"1453","311067760050",0,1,1,0,0,7,0,0,4,3,0,0,3,0,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",15,"February",2017,169590.484375,0,0,0,0,-16.648067,35.113616,4,36,12,256,1060,1,2016,1
"1454","311067760053",0,1,1,0,12,7,0,2,4,2,0,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",14,"February",2017,245531.28125,9204.4970703125,0,0,9204.4970703125,-16.648067,35.113616,4,36,13,256,1060,0,2016,1
"1455","311077770016",0,1,1,0,30,7,3,0,4,3,0,0,7,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",18,"December",2016,409855.09375,0,0,0,0,-16.954723,35.215598,2,6,13,258,887,1,2016,1
"1456","311077770032",0,1,1,0,0,7,4,3,2,1,3,0,4,0,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",19,"December",2016,333134.65625,0,0,0,0,-16.954723,35.215598,1,6,13,257,893,0,2016,1
"1457","311077770048",0,1,1,0,46,7,2,2,7,3,2,0,7,7,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",19,"December",2016,1177392,3702.44116210938,3702.44116210938,0,0,-16.954723,35.215598,1,6,13,257,893,1,2016,1
"1458","311077770082",0,1,1,0,43,7,2,0,7,0,1,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",18,"December",2016,336535.0625,24303.203125,3702.44116210938,0,20600.76171875,-16.954723,35.215598,2,6,13,258,887,1,2016,1
"1459","311077770098",0,1,1,0,24,7,2,1,7,4,5,0,5,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",18,"December",2016,680760.625,0,0,0,0,-16.954723,35.215598,1,6,14,257,893,1,2016,1
"1460","311077770114",0,1,1,0,28,7,1,1,7,1,1,0,0,0,7,7,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",18,"December",2016,442075.53125,4101.16552734375,493.658813476562,0,3607.5068359375,-16.954723,35.215598,1,6,16,257,893,1,2016,1
"1461","311077770148",0,1,1,0,28,7,7,2,5,1,0,0,4,0,7,7,"none",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",18,"December",2016,574533.375,7404.88232421875,7404.88232421875,0,0,-16.954723,35.215598,0,6,14,256,895,1,2016,1
"1462","311077770164",0,1,1,0,13,7,3,3,4,0,0,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",18,"December",2016,232406.109375,0,0,0,0,-16.954723,35.215598,2,6,13,258,887,1,2016,1
"1463","311077770180",0,1,1,1,10,7,7,2,1,1,2,0,4,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",18,"December",2016,527420.1875,22926.654296875,617.073547363281,18512.205078125,3797.37548828125,-16.954723,35.215598,1,6,13,257,893,1,2016,1
"1464","311077770214",0,1,1,0,25,7,7,3,7,3,1,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",19,"December",2016,1079158.5,41961,24682.94140625,17278.05859375,0,-16.954723,35.215598,1,6,14,257,893,1,2016,1
"1465","311077770230",0,1,1,0,5,7,5,3,4,1,2,0,4,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",19,"December",2016,213671.40625,3085.36767578125,3085.36767578125,0,0,-16.954723,35.215598,1,6,14,257,893,1,2016,1
"1466","311077770246",0,1,1,0,0,7,4,2,3,1,0,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",19,"December",2016,128350.078125,0,0,0,0,-16.954723,35.215598,1,6,17,257,893,0,2016,1
"1467","311077770278",0,1,1,0,66,7,6,3,3,1,0,0,4,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",19,"December",2016,413507.71875,0,0,0,0,-16.954723,35.215598,1,6,14,257,893,0,2016,1
"1468","311077770295",0,1,1,0,33,7,7,2,2,1,0,0,4,3,1,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",18,"December",2016,802684.875,0,0,0,0,-16.954723,35.215598,1,6,20,257,893,1,2016,1
"1469","311077770311",0,1,1,0,20,7,3,3,2,1,0,0,0,0,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",18,"December",2016,297525.84375,0,0,0,0,-16.954723,35.215598,1,6,14,257,893,0,2016,1
"1470","311077770343",0,1,1,0,55,7,3,2,5,1,0,0,4,0,5,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",19,"December",2016,307128.53125,0,0,0,0,-16.954723,35.215598,1,6,20,257,893,1,2016,1
"1471","311087780010",0,0,0,0,0,7,0,3,5,2,2,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",21,"April",2017,248562.59375,6507.60546875,0,6507.60546875,0,-16.956385,35.168967,8,15,11,227,1122,1,2016,1
"1472","311087780025",0,0,0,0,21,7,0,2,5,0,2,0,4,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",20,"April",2017,371754.28125,5005.85009765625,0,0,5005.85009765625,-16.956385,35.168967,8,15,11,227,1122,1,2016,1
"1473","311087780040",0,0,0,0,0,7,0,3,5,0,2,0,3,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",21,"April",2017,278038.125,1301.52099609375,1301.52099609375,0,0,-16.956385,35.168967,8,15,11,226,1135,1,2016,1
"1474","311087780055",0,0,0,0,20,7,2,4,5,3,2,0,4,5,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",20,"April",2017,995881.1875,6007.02001953125,0,0,6007.02001953125,-16.956385,35.168967,8,14,13,226,1135,0,2016,1
"1475","311087780070",0,0,0,0,15,7,0,3,5,0,4,0,1,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",21,"April",2017,186727.578125,0,0,0,0,-16.956385,35.168967,8,15,11,227,1122,1,2016,1
"1476","311087780084",0,0,0,0,27,7,0,3,5,2,3,0,0,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",21,"April",2017,461858.15625,13015.2109375,13015.2109375,0,0,-16.956385,35.168967,7,14,12,226,1135,1,2016,1
"1477","311087780099",0,0,0,0,24,7,4,3,5,3,6,0,6,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",20,"April",2017,595286.4375,0,0,0,0,-16.956385,35.168967,7,14,12,226,1137,0,2016,1
"1478","311087780114",0,0,0,0,16,7,0,0,5,2,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",21,"April",2017,145217.109375,0,0,0,0,-16.956385,35.168967,7,14,11,226,1135,0,2016,1
"1479","311087780129",0,0,0,0,10,7,0,0,5,0,3,0,0,0,6,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",20,"April",2017,287261.46875,0,0,0,0,-16.956385,35.168967,7,14,12,226,1135,0,2016,1
"1480","311087780144",0,0,0,0,32,7,0,0,7,0,1,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",20,"April",2017,168009.625,0,0,0,0,-16.956385,35.168967,7,14,11,224,1160,0,2016,1
"1481","311087780158",0,0,0,0,0,7,1,1,6,0,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",20,"April",2017,95148.0546875,0,0,0,0,-16.956385,35.168967,6,13,10,225,1151,1,2016,1
"1482","311087780173",0,0,0,0,34,7,1,0,6,2,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",21,"April",2017,316087.78125,5596.54052734375,5596.54052734375,0,0,-16.956385,35.168967,6,12,11,225,1151,1,2016,1
"1483","311087780188",0,0,0,0,12,7,0,0,3,4,2,0,2,0,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",21,"April",2017,132179.109375,0,0,0,0,-16.956385,35.168967,6,12,10,225,1151,0,2016,1
"1484","311087780203",0,0,0,0,35,7,0,3,7,0,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",20,"April",2017,269653.4375,0,0,0,0,-16.956385,35.168967,6,13,12,225,1151,0,2016,1
"1485","311087780218",0,0,0,0,8,7,0,3,5,0,0,0,0,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",20,"April",2017,334514.46875,0,0,0,0,-16.956385,35.168967,6,13,12,225,1151,1,2016,1
"1486","311087780233",0,0,0,0,34,7,0,3,7,1,7,0,7,0,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",21,"April",2017,335516.1875,3904.56323242188,3904.56323242188,0,0,-16.956385,35.168967,6,13,12,225,1152,1,2016,1
"1487","311097790011",0,0,0,0,12,7,0,1,5,1,5,0,0,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",7,"July",2016,482608.96875,6480.5439453125,6480.5439453125,0,0,-17.016698,35.079629,16,24,12,241,960,1,2016,1
"1488","311097790021",0,0,0,0,20,7,0,6,1,1,1,0,0,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",7,"July",2016,396264.78125,43678.8671875,11276.146484375,32402.71875,0,-17.016698,35.079629,16,23,12,241,960,1,2016,1
"1489","311097790038",0,0,0,0,0,7,0,7,7,2,7,0,7,7,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",7,"July",2016,2114125.5,125722.546875,47956.0234375,77766.5234375,0,-17.016698,35.079629,16,24,13,241,960,1,2016,1
